T1_true,T1_pred,T2_true,T2_pred,T3_true,T3_pred,T4_true,T4_pred,T5_true,T5_pred
-0.6311118,-0.674728791158822,-0.549913,-0.599169000607915,-0.2718087,-0.329948358561071,-0.0812101,-0.144373824073718,0.22474227,0.146597479502979
0.20945022,0.176849725422224,0.50077529,0.480694187595944,0.67294447,0.646940648648873,0.86331181,0.823979313982548,1.07636668,1.01289148679203
0.04114194,0.178052370393255,0.24294618,0.363058745821221,0.45742485,0.519517570149365,0.70803579,0.769689561769609,0.97455964,0.993811639147576
-0.9931718,-0.946249002991623,-0.9431482,-0.910731034407751,-0.8928184,-0.873445380396575,-0.8278221,-0.830163891366808,-0.5642264,-0.627460819243042
-0.6102777,-0.662479822482394,0.66217238,0.629395914991783,0.76546784,0.648487475459322,0.96546178,0.82051370722838,1.07534366,0.910785398620959
0.1806535,0.363617286705804,0.3400373,0.515475374446097,0.53062825,0.677033140661991,0.73716407,0.848359249856432,0.94195848,1.02808204683963
-0.8347107,-0.690342636796981,-0.731888,-0.580840801594423,-0.6208265,-0.464344721898483,-0.5099926,-0.34016357902163,-0.386398,-0.207509886814937
-0.7867987,-0.916275725264299,-0.6036722,-0.666378461315176,-0.248205,-0.229707641534179,0.04430393,0.11281271224595,0.216884,0.308009622700829
-0.9467499,-1.0591462951311,-0.8209806,-0.968236591651336,-0.6753073,-0.861945404322066,-0.5091603,-0.737355530167305,-0.4094731,-0.664879387923556
-0.1768565,-0.0422885219904453,0.19614228,0.31290062745537,0.34074879,0.447788177602415,0.60004456,0.650085126737491,0.61247928,0.688639660496688
-0.5337531,-0.551192106805901,-0.3322611,-0.371653831134086,0.90421815,0.685604150531559,1.71802322,1.3695608445563,2.06826684,1.65958384729828
-0.7940731,-0.944321426153516,-0.6635884,-0.850640350447788,-0.5533852,-0.750779281496507,-0.4079682,-0.644104957221433,-0.2587707,-0.529895951811882
-0.8404878,-0.854156964181756,-0.3566749,-0.45760777653024,-0.2555376,-0.376759379985656,-0.0508723,-0.210327609823123,0.45679174,0.181437235225158
-0.2038312,-0.361813267135575,0.06663008,-0.0439575790025679,0.221382,0.130697495315233,0.39319008,0.317268821155473,0.80361463,0.731392965653552
0.76959883,0.826922467511065,1.88255949,2.0534286253962,2.6438103,2.78418102780817,3.08478199,3.18571423899856,3.57841147,3.61464299399347
0.72532391,0.381140797319846,1.11001371,0.663609355416836,1.33760294,0.818594497549382,1.88167634,1.16083448680664,2.20763685,1.35040950718322
-0.9276045,-0.755996841288951,-0.7903191,-0.655681919115198,-0.731888,-0.548959550977457,-0.6273594,-0.435196876040587,-0.4975804,-0.313672476151219
-1.129484,-1.11114231748384,-0.9405834,-0.820018776017501,-0.5833963,-0.277327734243625,0.00409162,0.557713550087182,1.33636855,2.02662474341094
-0.9187939,-0.766027447676638,-0.759287,-0.559248204612532,-0.572701,-0.330303126827374,-0.3696155,-0.0754254162850021,0.31481074,0.7088998570149
-0.829196,-0.772048816607249,-0.4525567,-0.415066202894472,0.51641,0.397595744356674,1.12037378,0.809352730676205,1.67859077,1.15126121789244
-0.9157909,-0.690837338218339,-0.4179426,0.264880488784628,0.06700423,1.1461965004942,0.47772375,1.83749222818732,0.72265744,2.21951174150079
-0.4261782,-0.246300734634364,-0.2243943,-0.0723464598858408,0.48489224,0.472497244296666,0.88706787,0.733203649444904,1.19301296,0.923237752229379
-1.4163413,-1.35000410133971,-1.260896,-1.23241114757114,-1.0152827,-1.03504554024684,-0.8603831,-0.997845244955543,-0.5252627,-0.634330135783915
-0.8141855,-0.594724679887761,-0.7192858,-0.535352251278216,-0.6991653,-0.474045620999408,-0.604587,-0.410634056794984,-0.5313685,-0.345165684535864
0.82549037,0.811146736168807,1.70311039,1.95939606826391,2.41947884,2.74345747492966,3.17930305,3.45790096070864,4.31147004,4.37173312814447
-1.1394343,-0.95898678287508,-1.0469691,-0.87517114075548,-0.9314044,-0.765682850991832,-0.8347107,-0.675423707348486,-0.3696155,-0.233564349530923
-1.1612327,-1.14948331203197,-1.0512517,-1.08328585427824,-0.6831969,-0.865700914935788,-0.2361022,-0.602996635272625,0.40346311,-0.25868674949142
-0.7708925,-0.632693292074161,-0.4736904,-0.211710220496328,-0.0163327,0.316820071033356,0.38594244,0.640278563714361,0.39978233,0.721634528633373
-0.6766835,-0.673632433003431,-0.5344355,-0.439178070863623,-0.1278334,0.10168561067377,0.11778304,0.420821465639359,0.2569651,0.595202599922467
-0.1187835,-0.105076650559345,-0.0171462,0.00857132182940192,0.09893995,0.136434583446981,0.15956457,0.201821900057365,0.21913553,0.264431458737169
-1.255617,-0.9747061855979,-1.1799308,-0.906936203863751,-1.1020181,-0.836060734769547,-0.819164,-0.585762432624457,-0.5559973,-0.350549347326499
-0.9147919,-0.772660979648294,-0.878032,-0.740356985974336,-0.6971552,-0.595050359998067,-0.5317088,-0.418674062351287,0.67370949,0.65236006789597
-1.0384584,-0.607333102004951,-0.9339457,-0.582960427596686,-0.7765288,-0.54323263744682,-0.7113112,-0.529050355001297,-0.5887872,-0.499140213780047
