T1_true,T1_pred,T2_true,T2_pred,T3_true,T3_pred,T4_true,T4_pred,T5_true,T5_pred
0.082501222,0.280835847014565,-0.075801713,0.151305881695562,-0.228156093,0.030049184708017,-0.360969868,-0.0837035981072896,-0.481266822,-0.190626732654534
0.224742273,0.233609178873793,-0.081210055,-0.0387451079863664,-0.271808723,-0.212446273253475,-0.549913012,-0.464441689846723,-0.63111179,-0.535167046466201
-1.149169012,-0.0514363244404797,-1.249667764,-0.1398281156015,-1.302320927,-0.186607047306088,-1.543182117,-0.393637188147345,-1.626584071,-0.460716081510153
-0.050241216,-0.133282423400688,-0.289016295,-0.326269239856042,-0.348140041,-0.386209702754461,-0.487760351,-0.500158577175329,-0.603306477,-0.606829548743734
-0.588787165,-0.628503325632662,-0.711311151,-0.643786170427396,-0.776528789,-0.651032730042299,-0.933945667,-0.671331987287756,-1.038458366,-0.683785415623609
2.079566534,1.51543138382897,1.505631744,1.09416993615832,1.101607798,0.764823269168379,0.689139159,0.403383984470098,0.129272336,-0.125939788812778
-0.369615455,-0.365152972384996,-0.834710745,-0.908491746678956,-0.93140437,-1.01947997245043,-1.046969056,-1.15411371934181,-1.139434283,-1.25717865504304
0.891957055,0.548069318982229,0.653782457,0.325857973154178,0.251614383,-0.058429713698869,-0.077788583,-0.379028625380787,-0.222218979,-0.520272039218184
0.403463105,0.193730119547385,-0.236102152,-0.373904044862051,-0.68319685,-0.807002078672276,-1.051251717,-1.16571555114404,-1.161232651,-1.27484955103478
-0.5642264,-0.771554519416909,-0.827822084,-0.983297736605519,-0.892818376,-1.02850955572241,-0.943148186,-1.06745813359838,-0.993171776,-1.10456006991022
1.678590771,1.34380557471194,1.12037378,0.990969355079964,0.516410002,0.566052478591822,-0.452556716,-0.27258243523757,-0.829196025,-0.64097464166061
-0.531368525,-0.452286651156411,-0.604587004,-0.520449606992976,-0.699165253,-0.586471047011491,-0.719285838,-0.650300944181753,-0.814185509,-0.712116949690989
4.615120517,3.25537698349463,4.060443011,2.84569663773327,3.496507561,2.46971694269796,1.808288771,1.23136192056631,0.395212732,0.125881720526642
2.068266837,2.03574569242158,1.718023223,1.73162889811811,0.904218151,1.01443564189732,-0.332261116,-0.0941996762911221,-0.533753128,-0.282462337482095
-0.40947313,-0.595018029058186,-0.509160344,-0.678303416928094,-0.675307262,-0.821474484900695,-0.820980552,-0.943618119626277,-0.946749939,-1.04808588679258
